Car_ID,Brand,Model,Fuel_Type,Transmission,Body_Type,Mileage,Engine_CC,Year
8730,hyundai,i20,petrol,manual,hatchback,19,1197,2018
8731,maruti,alto,petrol,manual,hatchback,24,796,2020
8732,bmw,x1,diesel,automatic,suv,13,1995,2023
8733,toyota,glanza,petrol,automatic,hatchback,24,1197,2023
8734,bmw,x1,petrol,automatic,suv,15,1995,2018
8735,toyota,glanza,petrol,manual,hatchback,20,1197,2023
8736,hyundai,i20,petrol,manual,hatchback,19,1197,2020
8737,toyota,fortuner,diesel,automatic,suv,11,2755,2020
8738,hyundai,verna,petrol,manual,sedan,19,1497,2017
8739,kia,seltos,petrol,manual,suv,18,1497,2018
8740,maruti,swift,petrol,automatic,hatchback,22,1197,2016
8741,toyota,glanza,petrol,manual,hatchback,21,1197,2017
8742,kia,ev6,electric,automatic,suv,0,0,2023
8743,maruti,swift,petrol,automatic,hatchback,24,1197,2023
8744,maruti,alto,petrol,manual,hatchback,23,796,2016
8745,honda,city,petrol,automatic,sedan,20,1498,2020
8746,kia,ev6,electric,automatic,suv,0,0,2016
8747,honda,city,petrol,automatic,sedan,19,1498,2024
8748,honda,city,petrol,automatic,sedan,17,1498,2022
8749,toyota,innova,diesel,manual,suv,12,2393,2019
8750,maruti,swift,petrol,automatic,hatchback,24,1197,2017
8751,maruti,swift,petrol,automatic,hatchback,22,1197,2019
8752,kia,seltos,diesel,automatic,suv,18,1497,2020
8753,kia,ev6,electric,automatic,suv,0,0,2022
8754,maruti,swift,petrol,automatic,hatchback,21,1197,2018
8755,kia,seltos,diesel,automatic,suv,17,1497,2016
8756,bmw,3 series,petrol,automatic,sedan,11,1998,2024
8757,kia,ev6,electric,automatic,suv,0,0,2024
8758,maruti,alto,petrol,manual,hatchback,26,796,2016
8759,toyota,fortuner,diesel,manual,suv,14,2755,2018
8760,toyota,glanza,petrol,manual,hatchback,20,1197,2020
8761,hyundai,i20,petrol,automatic,hatchback,23,1197,2016
8762,kia,ev6,electric,automatic,suv,0,0,2023
8763,maruti,swift,petrol,automatic,hatchback,21,1197,2024
8764,bmw,3 series,diesel,automatic,sedan,14,1998,2019
8765,toyota,fortuner,diesel,automatic,suv,10,2755,2021
8766,toyota,fortuner,diesel,automatic,suv,14,2755,2019
8767,toyota,innova,diesel,automatic,suv,14,2393,2024
8768,bmw,3 series,diesel,automatic,sedan,13,1998,2020
8769,honda,amaze,petrol,manual,sedan,22,1199,2018
8770,toyota,fortuner,diesel,manual,suv,10,2755,2022
8771,hyundai,verna,petrol,manual,sedan,17,1497,2024
8772,bmw,x1,diesel,automatic,suv,12,1995,2023
8773,toyota,innova,diesel,automatic,suv,16,2393,2023
8774,toyota,fortuner,diesel,automatic,suv,11,2755,2022
8775,hyundai,i20,petrol,manual,hatchback,23,1197,2023
8776,bmw,3 series,petrol,automatic,sedan,12,1998,2022
8777,honda,city,petrol,manual,sedan,17,1498,2019
8778,toyota,glanza,petrol,manual,hatchback,21,1197,2019
8779,kia,ev6,electric,automatic,suv,1,0,2023
8780,hyundai,i20,petrol,manual,hatchback,21,1197,2020
8781,hyundai,i20,petrol,automatic,hatchback,21,1197,2018
8782,hyundai,verna,petrol,manual,sedan,21,1497,2021
8783,honda,city,petrol,automatic,sedan,17,1498,2017
8784,bmw,x1,petrol,automatic,suv,15,1995,2020
8785,kia,seltos,diesel,automatic,suv,18,1497,2017
8786,hyundai,creta,petrol,manual,suv,16,1497,2021
8787,toyota,innova,diesel,automatic,suv,12,2393,2021
8788,bmw,x1,petrol,automatic,suv,16,1995,2016
8789,hyundai,verna,petrol,manual,sedan,20,1497,2021
8790,hyundai,creta,diesel,automatic,suv,17,1497,2022
8791,hyundai,i20,petrol,automatic,hatchback,19,1197,2021
8792,kia,ev6,electric,automatic,suv,0,0,2019
8793,kia,ev6,electric,automatic,suv,2,0,2023
8794,toyota,innova,diesel,manual,suv,16,2393,2018
8795,kia,seltos,petrol,manual,suv,17,1497,2020
8796,hyundai,i20,petrol,manual,hatchback,19,1197,2024
8797,toyota,glanza,petrol,manual,hatchback,24,1197,2016
8798,honda,city,petrol,automatic,sedan,17,1498,2020
8799,bmw,3 series,petrol,automatic,sedan,11,1998,2018
8800,kia,seltos,petrol,manual,suv,17,1497,2023
8801,toyota,glanza,petrol,manual,hatchback,20,1197,2019
8802,kia,ev6,electric,automatic,suv,1,0,2019
8803,honda,amaze,petrol,automatic,sedan,19,1199,2024
8804,toyota,innova,diesel,manual,suv,14,2393,2020
8805,maruti,alto,petrol,manual,hatchback,23,796,2021
8806,hyundai,i20,petrol,manual,hatchback,19,1197,2021
8807,toyota,innova,diesel,automatic,suv,12,2393,2019
8808,maruti,swift,petrol,automatic,hatchback,24,1197,2017
8809,bmw,x1,petrol,automatic,suv,12,1995,2023
8810,toyota,innova,diesel,manual,suv,14,2393,2024
8811,toyota,innova,diesel,manual,suv,14,2393,2019
8812,honda,city,petrol,manual,sedan,19,1498,2017
8813,bmw,3 series,petrol,automatic,sedan,13,1998,2019
8814,maruti,swift,petrol,automatic,hatchback,24,1197,2021
8815,honda,amaze,petrol,manual,sedan,19,1199,2020
8816,honda,amaze,petrol,manual,sedan,22,1199,2022
8817,maruti,alto,petrol,manual,hatchback,22,796,2020
8818,honda,city,petrol,manual,sedan,16,1498,2016
8819,hyundai,i20,petrol,manual,hatchback,19,1197,2018
8820,toyota,innova,diesel,automatic,suv,12,2393,2021
8821,toyota,fortuner,diesel,manual,suv,13,2755,2020
8822,toyota,innova,diesel,manual,suv,15,2393,2016
8823,kia,seltos,diesel,manual,suv,16,1497,2018
8824,honda,city,petrol,manual,sedan,19,1498,2024
8825,bmw,x1,diesel,automatic,suv,12,1995,2017
8826,kia,ev6,electric,automatic,suv,0,0,2020
8827,hyundai,i20,petrol,manual,hatchback,21,1197,2016
8828,hyundai,i20,petrol,manual,hatchback,22,1197,2022
8829,honda,amaze,diesel,automatic,sedan,21,1199,2021
8830,toyota,innova,diesel,manual,suv,13,2393,2016
8831,kia,ev6,electric,automatic,suv,1,0,2023
8832,honda,amaze,petrol,automatic,sedan,18,1199,2020
8833,bmw,3 series,diesel,automatic,sedan,11,1998,2016
8834,maruti,alto,petrol,manual,hatchback,23,796,2018
8835,kia,ev6,electric,automatic,suv,0,0,2023
8836,hyundai,i20,petrol,automatic,hatchback,19,1197,2016
8837,bmw,3 series,diesel,automatic,sedan,11,1998,2016
8838,bmw,x1,diesel,automatic,suv,14,1995,2021
8839,hyundai,verna,petrol,manual,sedan,20,1497,2017
8840,maruti,alto,petrol,manual,hatchback,24,796,2016
8841,toyota,fortuner,diesel,manual,suv,14,2755,2016
8842,honda,amaze,petrol,automatic,sedan,18,1199,2020
8843,kia,ev6,electric,automatic,suv,0,0,2017
8844,hyundai,creta,diesel,automatic,suv,19,1497,2022
8845,kia,ev6,electric,automatic,suv,0,0,2023
8846,bmw,3 series,petrol,automatic,sedan,13,1998,2024
8847,toyota,glanza,petrol,automatic,hatchback,20,1197,2022
8848,bmw,3 series,petrol,automatic,sedan,13,1998,2018
8849,honda,amaze,petrol,automatic,sedan,20,1199,2021
8850,toyota,glanza,petrol,manual,hatchback,22,1197,2022
8851,maruti,alto,petrol,manual,hatchback,23,796,2021
8852,toyota,fortuner,diesel,automatic,suv,14,2755,2020
8853,kia,seltos,petrol,automatic,suv,18,1497,2020
8854,hyundai,creta,diesel,manual,suv,15,1497,2022
8855,honda,city,petrol,automatic,sedan,18,1498,2019
8856,hyundai,creta,diesel,automatic,suv,15,1497,2016
8857,toyota,fortuner,diesel,automatic,suv,10,2755,2016
8858,honda,amaze,petrol,manual,sedan,21,1199,2017
8859,hyundai,i20,petrol,manual,hatchback,22,1197,2019
8860,maruti,swift,petrol,manual,hatchback,25,1197,2023
8861,maruti,alto,petrol,manual,hatchback,25,796,2022
8862,bmw,3 series,diesel,automatic,sedan,12,1998,2018
8863,hyundai,i20,petrol,manual,hatchback,23,1197,2024
8864,maruti,swift,petrol,manual,hatchback,22,1197,2021
8865,maruti,alto,petrol,manual,hatchback,26,796,2020
8866,hyundai,i20,petrol,manual,hatchback,20,1197,2020
8867,honda,amaze,petrol,automatic,sedan,19,1199,2021
8868,maruti,alto,petrol,manual,hatchback,23,796,2020
8869,honda,amaze,petrol,manual,sedan,21,1199,2018
8870,kia,ev6,electric,automatic,suv,0,0,2024
8871,hyundai,creta,diesel,manual,suv,18,1497,2016
8872,hyundai,creta,petrol,manual,suv,19,1497,2017
8873,toyota,fortuner,diesel,automatic,suv,13,2755,2017
8874,maruti,alto,petrol,manual,hatchback,22,796,2020
8875,hyundai,verna,petrol,automatic,sedan,17,1497,2021
8876,hyundai,creta,petrol,automatic,suv,18,1497,2020
8877,hyundai,creta,petrol,manual,suv,18,1497,2018
8878,hyundai,i20,petrol,automatic,hatchback,21,1197,2017
8879,toyota,fortuner,diesel,automatic,suv,13,2755,2016
8880,toyota,innova,diesel,automatic,suv,15,2393,2018
8881,toyota,glanza,petrol,manual,hatchback,23,1197,2023
8882,toyota,fortuner,diesel,manual,suv,14,2755,2022
8883,honda,city,petrol,automatic,sedan,17,1498,2024
8884,bmw,3 series,diesel,automatic,sedan,13,1998,2020
8885,toyota,glanza,petrol,manual,hatchback,23,1197,2017
8886,maruti,alto,petrol,manual,hatchback,25,796,2021
8887,kia,seltos,diesel,manual,suv,19,1497,2022
8888,toyota,fortuner,diesel,manual,suv,13,2755,2019
8889,maruti,swift,petrol,automatic,hatchback,25,1197,2023
8890,hyundai,verna,petrol,automatic,sedan,18,1497,2023
8891,maruti,alto,petrol,manual,hatchback,26,796,2019
8892,toyota,innova,diesel,automatic,suv,14,2393,2016
8893,maruti,swift,petrol,manual,hatchback,22,1197,2016
8894,maruti,swift,petrol,automatic,hatchback,25,1197,2018
8895,bmw,3 series,diesel,automatic,sedan,12,1998,2016
8896,toyota,innova,diesel,automatic,suv,14,2393,2023
8897,bmw,x1,diesel,automatic,suv,16,1995,2017
8898,maruti,swift,petrol,automatic,hatchback,24,1197,2024
8899,kia,seltos,diesel,automatic,suv,19,1497,2016
8900,bmw,3 series,diesel,automatic,sedan,13,1998,2018
8901,kia,ev6,electric,automatic,suv,2,0,2019
8902,toyota,fortuner,diesel,manual,suv,14,2755,2017
8903,honda,city,petrol,manual,sedan,16,1498,2017
8904,hyundai,i20,petrol,automatic,hatchback,23,1197,2016
8905,hyundai,i20,petrol,automatic,hatchback,21,1197,2016
8906,maruti,alto,petrol,manual,hatchback,22,796,2017
8907,hyundai,verna,petrol,automatic,sedan,20,1497,2016
8908,honda,city,petrol,manual,sedan,17,1498,2024
8909,hyundai,i20,petrol,automatic,hatchback,19,1197,2023
8910,honda,amaze,petrol,automatic,sedan,20,1199,2023
8911,hyundai,verna,petrol,manual,sedan,17,1497,2017
8912,honda,city,petrol,automatic,sedan,20,1498,2020
8913,bmw,3 series,petrol,automatic,sedan,11,1998,2022
8914,hyundai,i20,petrol,automatic,hatchback,19,1197,2017
8915,toyota,innova,diesel,automatic,suv,12,2393,2021
8916,toyota,glanza,petrol,automatic,hatchback,22,1197,2019
8917,honda,city,petrol,automatic,sedan,20,1498,2021
8918,hyundai,creta,petrol,manual,suv,18,1497,2018
8919,maruti,swift,petrol,manual,hatchback,22,1197,2021
8920,honda,amaze,petrol,manual,sedan,18,1199,2019
8921,hyundai,creta,petrol,manual,suv,19,1497,2023
8922,hyundai,creta,diesel,automatic,suv,16,1497,2021
8923,toyota,innova,diesel,manual,suv,16,2393,2019
8924,maruti,alto,petrol,manual,hatchback,25,796,2021
8925,toyota,fortuner,diesel,manual,suv,13,2755,2017
8926,toyota,innova,diesel,automatic,suv,13,2393,2019
8927,bmw,3 series,petrol,automatic,sedan,12,1998,2021
8928,honda,city,petrol,manual,sedan,19,1498,2019
8929,hyundai,verna,petrol,automatic,sedan,21,1497,2024
8930,bmw,3 series,diesel,automatic,sedan,12,1998,2019
8931,bmw,x1,petrol,automatic,suv,15,1995,2020
8932,bmw,3 series,diesel,automatic,sedan,13,1998,2019
8933,bmw,x1,diesel,automatic,suv,14,1995,2016
8934,bmw,3 series,petrol,automatic,sedan,14,1998,2017
8935,hyundai,i20,petrol,automatic,hatchback,20,1197,2024
8936,hyundai,verna,petrol,automatic,sedan,17,1497,2020
8937,kia,seltos,petrol,manual,suv,19,1497,2023
8938,bmw,3 series,petrol,automatic,sedan,14,1998,2020
8939,bmw,x1,diesel,automatic,suv,12,1995,2016
8940,toyota,innova,diesel,automatic,suv,16,2393,2019
8941,toyota,glanza,petrol,automatic,hatchback,20,1197,2022
8942,maruti,alto,petrol,manual,hatchback,26,796,2020
8943,toyota,innova,diesel,automatic,suv,12,2393,2022
8944,kia,seltos,petrol,manual,suv,18,1497,2017
8945,honda,city,petrol,manual,sedan,18,1498,2020
8946,honda,city,petrol,manual,sedan,17,1498,2021
8947,honda,city,petrol,automatic,sedan,18,1498,2017
8948,maruti,alto,petrol,manual,hatchback,23,796,2024
8949,maruti,alto,petrol,manual,hatchback,26,796,2018
8950,kia,ev6,electric,automatic,suv,1,0,2020
8951,kia,ev6,electric,automatic,suv,1,0,2024
8952,bmw,x1,diesel,automatic,suv,16,1995,2018
8953,maruti,swift,petrol,manual,hatchback,22,1197,2017
8954,hyundai,i20,petrol,manual,hatchback,21,1197,2024
8955,toyota,innova,diesel,automatic,suv,16,2393,2018
8956,hyundai,verna,petrol,manual,sedan,17,1497,2018
8957,hyundai,creta,diesel,automatic,suv,18,1497,2023
8958,hyundai,i20,petrol,automatic,hatchback,20,1197,2024
8959,honda,amaze,diesel,automatic,sedan,22,1199,2016
8960,kia,seltos,petrol,manual,suv,16,1497,2020
8961,hyundai,i20,petrol,automatic,hatchback,23,1197,2021
8962,honda,amaze,petrol,manual,sedan,20,1199,2020
8963,maruti,swift,petrol,manual,hatchback,25,1197,2020
8964,maruti,swift,petrol,automatic,hatchback,23,1197,2020
8965,kia,ev6,electric,automatic,suv,0,0,2016
8966,maruti,swift,petrol,automatic,hatchback,23,1197,2020
8967,hyundai,creta,petrol,automatic,suv,16,1497,2019
8968,kia,seltos,diesel,manual,suv,16,1497,2024
8969,toyota,glanza,petrol,manual,hatchback,22,1197,2018
8970,honda,amaze,diesel,automatic,sedan,20,1199,2017
8971,toyota,glanza,petrol,automatic,hatchback,22,1197,2020
8972,toyota,innova,diesel,manual,suv,16,2393,2022
8973,hyundai,creta,diesel,automatic,suv,16,1497,2022
8974,toyota,innova,diesel,manual,suv,13,2393,2022
8975,honda,city,petrol,automatic,sedan,19,1498,2018
8976,hyundai,verna,petrol,automatic,sedan,17,1497,2017
8977,maruti,swift,petrol,manual,hatchback,25,1197,2016
8978,kia,ev6,electric,automatic,suv,2,0,2023
8979,maruti,swift,petrol,manual,hatchback,23,1197,2024
8980,maruti,swift,petrol,automatic,hatchback,22,1197,2021
8981,maruti,alto,petrol,manual,hatchback,25,796,2019
8982,maruti,swift,petrol,automatic,hatchback,23,1197,2018
8983,honda,amaze,diesel,manual,sedan,21,1199,2021
8984,toyota,glanza,petrol,automatic,hatchback,22,1197,2016
8985,hyundai,creta,diesel,automatic,suv,16,1497,2019
8986,honda,amaze,diesel,manual,sedan,19,1199,2016
8987,toyota,fortuner,diesel,automatic,suv,12,2755,2021
8988,maruti,swift,petrol,manual,hatchback,21,1197,2021
8989,hyundai,creta,diesel,manual,suv,17,1497,2018
8990,hyundai,verna,petrol,automatic,sedan,18,1497,2016
8991,maruti,swift,petrol,manual,hatchback,22,1197,2022
8992,hyundai,verna,petrol,automatic,sedan,18,1497,2024
8993,maruti,swift,petrol,automatic,hatchback,25,1197,2017
8994,kia,ev6,electric,automatic,suv,2,0,2019
8995,kia,ev6,electric,automatic,suv,0,0,2018
8996,hyundai,verna,petrol,manual,sedan,20,1497,2019
8997,honda,amaze,petrol,automatic,sedan,21,1199,2017
8998,toyota,fortuner,diesel,automatic,suv,13,2755,2018
8999,honda,amaze,diesel,automatic,sedan,21,1199,2023
9000,hyundai,creta,diesel,manual,suv,19,1497,2023
9001,toyota,fortuner,diesel,automatic,suv,13,2755,2021
9002,toyota,innova,diesel,automatic,suv,13,2393,2021
9003,toyota,fortuner,diesel,automatic,suv,11,2755,2024
9004,toyota,innova,diesel,manual,suv,15,2393,2023
9005,hyundai,i20,petrol,automatic,hatchback,23,1197,2021
9006,toyota,fortuner,diesel,manual,suv,11,2755,2020
9007,toyota,glanza,petrol,automatic,hatchback,21,1197,2017
9008,honda,city,petrol,automatic,sedan,19,1498,2021
9009,hyundai,verna,petrol,manual,sedan,18,1497,2018
9010,hyundai,creta,diesel,manual,suv,18,1497,2017
9011,hyundai,i20,petrol,manual,hatchback,23,1197,2024
9012,kia,ev6,electric,automatic,suv,1,0,2023
9013,maruti,swift,petrol,automatic,hatchback,22,1197,2017
9014,maruti,alto,petrol,manual,hatchback,23,796,2021
9015,maruti,alto,petrol,manual,hatchback,22,796,2024
9016,toyota,fortuner,diesel,manual,suv,10,2755,2023
9017,hyundai,verna,petrol,automatic,sedan,21,1497,2023
9018,hyundai,creta,diesel,automatic,suv,18,1497,2019
9019,hyundai,i20,petrol,manual,hatchback,22,1197,2017
9020,kia,ev6,electric,automatic,suv,0,0,2024
9021,maruti,alto,petrol,manual,hatchback,26,796,2023
9022,kia,ev6,electric,automatic,suv,0,0,2017
9023,hyundai,i20,petrol,manual,hatchback,21,1197,2024
9024,kia,ev6,electric,automatic,suv,0,0,2018
9025,hyundai,i20,petrol,automatic,hatchback,22,1197,2022
9026,bmw,3 series,diesel,automatic,sedan,11,1998,2024
9027,bmw,x1,diesel,automatic,suv,13,1995,2022
9028,hyundai,i20,petrol,manual,hatchback,20,1197,2021
9029,maruti,swift,petrol,automatic,hatchback,21,1197,2020
9030,toyota,innova,diesel,automatic,suv,13,2393,2020
9031,toyota,glanza,petrol,manual,hatchback,20,1197,2021
9032,honda,amaze,diesel,manual,sedan,18,1199,2023
9033,hyundai,creta,petrol,automatic,suv,19,1497,2022
9034,toyota,innova,diesel,manual,suv,14,2393,2022
9035,toyota,glanza,petrol,automatic,hatchback,22,1197,2022
9036,kia,ev6,electric,automatic,suv,0,0,2016
9037,toyota,fortuner,diesel,automatic,suv,13,2755,2016
9038,kia,seltos,petrol,manual,suv,19,1497,2024
9039,toyota,glanza,petrol,manual,hatchback,24,1197,2022
9040,hyundai,verna,petrol,manual,sedan,20,1497,2022
9041,maruti,swift,petrol,automatic,hatchback,25,1197,2023
9042,honda,amaze,petrol,automatic,sedan,18,1199,2019
9043,hyundai,verna,petrol,manual,sedan,18,1497,2024
9044,kia,seltos,diesel,manual,suv,19,1497,2020
9045,hyundai,creta,diesel,automatic,suv,15,1497,2018
9046,maruti,swift,petrol,automatic,hatchback,21,1197,2017
9047,kia,ev6,electric,automatic,suv,0,0,2024
9048,maruti,alto,petrol,manual,hatchback,25,796,2023
9049,maruti,swift,petrol,automatic,hatchback,25,1197,2023
9050,hyundai,i20,petrol,manual,hatchback,19,1197,2016
9051,maruti,swift,petrol,automatic,hatchback,22,1197,2019
9052,honda,amaze,diesel,automatic,sedan,19,1199,2024
9053,honda,amaze,diesel,automatic,sedan,19,1199,2016
9054,toyota,fortuner,diesel,manual,suv,11,2755,2019
9055,bmw,3 series,petrol,automatic,sedan,11,1998,2020
9056,toyota,fortuner,diesel,automatic,suv,10,2755,2016
9057,kia,ev6,electric,automatic,suv,2,0,2020
9058,hyundai,i20,petrol,manual,hatchback,23,1197,2023
9059,toyota,fortuner,diesel,automatic,suv,14,2755,2018
9060,kia,ev6,electric,automatic,suv,0,0,2019
9061,honda,city,petrol,automatic,sedan,20,1498,2022
9062,kia,seltos,diesel,manual,suv,19,1497,2021
9063,hyundai,verna,petrol,automatic,sedan,18,1497,2021
9064,hyundai,creta,petrol,automatic,suv,16,1497,2024
9065,maruti,swift,petrol,manual,hatchback,25,1197,2023
9066,honda,amaze,diesel,manual,sedan,20,1199,2016
9067,maruti,alto,petrol,manual,hatchback,25,796,2020
9068,toyota,glanza,petrol,automatic,hatchback,22,1197,2017
9069,bmw,3 series,diesel,automatic,sedan,12,1998,2019
9070,toyota,innova,diesel,automatic,suv,12,2393,2024
9071,kia,ev6,electric,automatic,suv,0,0,2024
9072,hyundai,i20,petrol,manual,hatchback,19,1197,2021
9073,hyundai,verna,petrol,manual,sedan,20,1497,2019
9074,honda,city,petrol,manual,sedan,18,1498,2020
9075,toyota,innova,diesel,automatic,suv,13,2393,2017
9076,kia,ev6,electric,automatic,suv,1,0,2024
9077,hyundai,i20,petrol,manual,hatchback,22,1197,2021
9078,toyota,fortuner,diesel,automatic,suv,11,2755,2016
9079,hyundai,verna,petrol,automatic,sedan,20,1497,2017
9080,hyundai,creta,petrol,manual,suv,15,1497,2022
9081,hyundai,creta,diesel,manual,suv,18,1497,2024
9082,toyota,innova,diesel,automatic,suv,16,2393,2023
9083,bmw,3 series,petrol,automatic,sedan,12,1998,2018
9084,maruti,swift,petrol,automatic,hatchback,25,1197,2024
9085,maruti,swift,petrol,manual,hatchback,24,1197,2019
9086,bmw,x1,diesel,automatic,suv,16,1995,2016
9087,bmw,x1,diesel,automatic,suv,14,1995,2017
9088,toyota,innova,diesel,manual,suv,15,2393,2022
9089,kia,ev6,electric,automatic,suv,1,0,2021
9090,toyota,glanza,petrol,manual,hatchback,21,1197,2020
9091,maruti,alto,petrol,manual,hatchback,26,796,2019
9092,hyundai,i20,petrol,manual,hatchback,22,1197,2016
9093,kia,ev6,electric,automatic,suv,1,0,2018
9094,kia,ev6,electric,automatic,suv,1,0,2018
9095,honda,amaze,diesel,automatic,sedan,20,1199,2019
9096,hyundai,i20,petrol,manual,hatchback,22,1197,2016
9097,kia,ev6,electric,automatic,suv,0,0,2022
9098,kia,seltos,diesel,automatic,suv,16,1497,2022
9099,honda,city,petrol,manual,sedan,19,1498,2021
9100,toyota,innova,diesel,automatic,suv,16,2393,2018
9101,hyundai,i20,petrol,manual,hatchback,19,1197,2022
9102,kia,ev6,electric,automatic,suv,0,0,2018
9103,kia,seltos,petrol,automatic,suv,15,1497,2023
9104,maruti,alto,petrol,manual,hatchback,25,796,2021
9105,honda,city,petrol,automatic,sedan,18,1498,2020
9106,kia,ev6,electric,automatic,suv,0,0,2020
9107,hyundai,creta,diesel,manual,suv,16,1497,2024
9108,toyota,fortuner,diesel,manual,suv,11,2755,2018
9109,toyota,fortuner,diesel,automatic,suv,14,2755,2016
9110,kia,seltos,petrol,manual,suv,18,1497,2018
9111,toyota,fortuner,diesel,automatic,suv,10,2755,2021
9112,bmw,3 series,diesel,automatic,sedan,11,1998,2018
9113,bmw,3 series,petrol,automatic,sedan,12,1998,2023
9114,maruti,swift,petrol,automatic,hatchback,23,1197,2022
9115,bmw,x1,petrol,automatic,suv,16,1995,2019
9116,hyundai,i20,petrol,manual,hatchback,23,1197,2021
9117,hyundai,creta,diesel,manual,suv,19,1497,2020
9118,toyota,glanza,petrol,automatic,hatchback,24,1197,2021
9119,maruti,swift,petrol,manual,hatchback,21,1197,2016
9120,maruti,swift,petrol,manual,hatchback,22,1197,2018
9121,honda,amaze,petrol,automatic,sedan,22,1199,2021
9122,toyota,fortuner,diesel,manual,suv,12,2755,2024
9123,hyundai,creta,petrol,manual,suv,15,1497,2019
9124,honda,amaze,petrol,manual,sedan,18,1199,2018
9125,toyota,glanza,petrol,manual,hatchback,22,1197,2020
9126,maruti,swift,petrol,manual,hatchback,21,1197,2017
9127,maruti,alto,petrol,manual,hatchback,23,796,2023
9128,bmw,3 series,petrol,automatic,sedan,14,1998,2023
9129,kia,seltos,diesel,automatic,suv,16,1497,2016
9130,bmw,x1,diesel,automatic,suv,14,1995,2024
9131,maruti,alto,petrol,manual,hatchback,26,796,2020
9132,hyundai,creta,petrol,automatic,suv,19,1497,2017
9133,kia,ev6,electric,automatic,suv,0,0,2019
9134,kia,seltos,petrol,automatic,suv,19,1497,2017
9135,honda,city,petrol,manual,sedan,18,1498,2023
9136,bmw,x1,diesel,automatic,suv,13,1995,2021
9137,hyundai,creta,petrol,manual,suv,17,1497,2018
9138,maruti,alto,petrol,manual,hatchback,24,796,2018
9139,kia,seltos,petrol,automatic,suv,19,1497,2019
9140,toyota,innova,diesel,manual,suv,16,2393,2017
9141,toyota,innova,diesel,manual,suv,13,2393,2019
9142,bmw,3 series,petrol,automatic,sedan,12,1998,2019
9143,bmw,x1,petrol,automatic,suv,16,1995,2018
9144,kia,ev6,electric,automatic,suv,0,0,2020
9145,toyota,glanza,petrol,manual,hatchback,24,1197,2016
9146,honda,city,petrol,manual,sedan,20,1498,2019
9147,kia,ev6,electric,automatic,suv,1,0,2019
9148,bmw,x1,diesel,automatic,suv,14,1995,2023
9149,hyundai,verna,petrol,automatic,sedan,18,1497,2017
9150,toyota,glanza,petrol,manual,hatchback,20,1197,2016
9151,maruti,swift,petrol,manual,hatchback,25,1197,2019
9152,maruti,swift,petrol,automatic,hatchback,25,1197,2024
9153,toyota,fortuner,diesel,manual,suv,11,2755,2023
9154,honda,city,petrol,manual,sedan,20,1498,2019
9155,honda,amaze,diesel,automatic,sedan,18,1199,2019
9156,maruti,alto,petrol,manual,hatchback,24,796,2016
9157,hyundai,i20,petrol,manual,hatchback,22,1197,2018
9158,hyundai,i20,petrol,manual,hatchback,21,1197,2021
9159,hyundai,creta,diesel,manual,suv,16,1497,2021
9160,maruti,alto,petrol,manual,hatchback,22,796,2019
9161,maruti,alto,petrol,manual,hatchback,23,796,2020
9162,hyundai,verna,petrol,automatic,sedan,18,1497,2017
9163,honda,city,petrol,automatic,sedan,16,1498,2017
9164,kia,seltos,petrol,automatic,suv,18,1497,2017
9165,kia,ev6,electric,automatic,suv,1,0,2023
9166,toyota,glanza,petrol,manual,hatchback,21,1197,2021
9167,maruti,alto,petrol,manual,hatchback,22,796,2016
9168,toyota,fortuner,diesel,manual,suv,10,2755,2023
9169,toyota,glanza,petrol,manual,hatchback,20,1197,2016
9170,maruti,alto,petrol,manual,hatchback,22,796,2021
9171,kia,ev6,electric,automatic,suv,0,0,2019
9172,toyota,fortuner,diesel,manual,suv,10,2755,2016
9173,maruti,alto,petrol,manual,hatchback,23,796,2016
9174,hyundai,creta,diesel,automatic,suv,19,1497,2016
9175,hyundai,i20,petrol,automatic,hatchback,21,1197,2023
9176,toyota,fortuner,diesel,manual,suv,13,2755,2023
9177,maruti,swift,petrol,manual,hatchback,21,1197,2022
9178,hyundai,i20,petrol,manual,hatchback,23,1197,2021
9179,toyota,fortuner,diesel,automatic,suv,14,2755,2020
9180,toyota,fortuner,diesel,automatic,suv,14,2755,2020
9181,hyundai,i20,petrol,automatic,hatchback,20,1197,2020
9182,bmw,3 series,petrol,automatic,sedan,11,1998,2021
9183,hyundai,i20,petrol,automatic,hatchback,23,1197,2017
9184,kia,ev6,electric,automatic,suv,0,0,2022
9185,hyundai,verna,petrol,manual,sedan,21,1497,2021
9186,hyundai,creta,diesel,manual,suv,15,1497,2020
9187,bmw,3 series,diesel,automatic,sedan,13,1998,2020
9188,maruti,alto,petrol,manual,hatchback,25,796,2017
9189,bmw,3 series,petrol,automatic,sedan,13,1998,2018
9190,honda,amaze,diesel,manual,sedan,18,1199,2020
9191,maruti,swift,petrol,manual,hatchback,21,1197,2021
9192,hyundai,creta,diesel,manual,suv,16,1497,2018
9193,toyota,glanza,petrol,manual,hatchback,24,1197,2023
9194,toyota,fortuner,diesel,manual,suv,12,2755,2022
9195,hyundai,i20,petrol,automatic,hatchback,20,1197,2017
9196,maruti,swift,petrol,manual,hatchback,21,1197,2023
9197,toyota,glanza,petrol,manual,hatchback,24,1197,2024
9198,maruti,swift,petrol,manual,hatchback,25,1197,2024
9199,maruti,alto,petrol,manual,hatchback,25,796,2024
9200,maruti,alto,petrol,manual,hatchback,26,796,2016
