Car_ID,Brand,Model,Fuel_Type,Transmission,Body_Type,Mileage,Engine_CC,Year
8649,Maruti,Swift,Petrol,Manual,Hatchback,24,1197,2017
8650,Kia,EV6,Electric,Automatic,SUV,1,0,2018
8651,Hyundai,i20,Petrol,Manual,Hatchback,19,1197,2022
8652,Kia,EV6,Electric,Automatic,SUV,0,0,2024
8653,Kia,EV6,Electric,Automatic,SUV,0,0,2023
8654,Toyota,Fortuner,Diesel,Automatic,SUV,11,2755,2016
8655,Kia,EV6,Electric,Automatic,SUV,0,0,2019
8656,Honda,City,Petrol,Manual,Sedan,18,1498,2017
8657,Toyota,Innova,Diesel,Automatic,SUV,13,2393,2020
8658,Toyota,Innova,Diesel,Automatic,SUV,12,2393,2023
8659,Toyota,Fortuner,Diesel,Manual,SUV,14,2755,2022
8660,Maruti,Swift,Petrol,Manual,Hatchback,24,1197,2021
8661,Toyota,Innova,Diesel,Automatic,SUV,12,2393,2022
8662,Toyota,Glanza,Petrol,Automatic,Hatchback,24,1197,2021
8663,Honda,City,Petrol,Manual,Sedan,17,1498,2020
8664,Hyundai,Creta,Petrol,Manual,SUV,16,1497,2020
8665,Kia,Seltos,Diesel,Manual,SUV,19,1497,2019
8666,Maruti,Alto,Petrol,Manual,Hatchback,24,796,2016
8667,Honda,Amaze,Diesel,Automatic,Sedan,22,1199,2017
8668,Honda,Amaze,Diesel,Manual,Sedan,21,1199,2018
8669,Maruti,Swift,Petrol,Manual,Hatchback,21,1197,2024
8670,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2024
8671,BMW,3 Series,Diesel,Automatic,Sedan,11,1998,2023
8672,Kia,EV6,Electric,Automatic,SUV,2,0,2018
8673,Hyundai,i20,Petrol,Automatic,Hatchback,20,1197,2024
8674,Toyota,Fortuner,Diesel,Manual,SUV,14,2755,2018
8675,Toyota,Fortuner,Diesel,Manual,SUV,13,2755,2023
8676,Toyota,Innova,Diesel,Manual,SUV,12,2393,2021
8677,Honda,Amaze,Diesel,Manual,Sedan,22,1199,2016
8678,Toyota,Innova,Diesel,Automatic,SUV,14,2393,2022
8679,Honda,Amaze,Diesel,Automatic,Sedan,19,1199,2020
8680,Kia,Seltos,Diesel,Automatic,SUV,15,1497,2018
8681,Hyundai,Creta,Petrol,Manual,SUV,15,1497,2017
8682,Toyota,Innova,Diesel,Manual,SUV,13,2393,2023
8683,Honda,City,Petrol,Manual,Sedan,20,1498,2018
8684,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2020
8685,Toyota,Fortuner,Diesel,Manual,SUV,14,2755,2019
8686,Honda,City,Petrol,Automatic,Sedan,18,1498,2022
8687,Kia,Seltos,Diesel,Automatic,SUV,19,1497,2017
8688,Hyundai,i20,Petrol,Automatic,Hatchback,20,1197,2020
8689,Honda,City,Petrol,Automatic,Sedan,16,1498,2021
8690,Hyundai,Verna,Petrol,Manual,Sedan,20,1497,2022
8691,Toyota,Innova,Diesel,Manual,SUV,16,2393,2020
8692,Maruti,Alto,Petrol,Manual,Hatchback,25,796,2016
8693,Honda,City,Petrol,Manual,Sedan,16,1498,2024
8694,Hyundai,i20,Petrol,Manual,Hatchback,21,1197,2016
8695,Maruti,Alto,Petrol,Manual,Hatchback,25,796,2018
8696,Maruti,Swift,Petrol,Automatic,Hatchback,21,1197,2020
8697,Kia,Seltos,Diesel,Manual,SUV,16,1497,2018
8698,Maruti,Alto,Petrol,Manual,Hatchback,26,796,2016
8699,Honda,Amaze,Diesel,Manual,Sedan,19,1199,2023
8700,Maruti,Swift,Petrol,Manual,Hatchback,22,1197,2016
8701,Toyota,Glanza,Petrol,Manual,Hatchback,21,1197,2023
8702,Honda,Amaze,Petrol,Manual,Sedan,22,1199,2020
8703,BMW,X1,Diesel,Automatic,SUV,13,1995,2017
8704,Hyundai,Verna,Petrol,Automatic,Sedan,17,1497,2018
8705,Hyundai,i20,Petrol,Manual,Hatchback,21,1197,2018
8706,Kia,EV6,Electric,Automatic,SUV,0,0,2023
8707,Honda,Amaze,Petrol,Automatic,Sedan,18,1199,2019
8708,Kia,Seltos,Diesel,Manual,SUV,17,1497,2022
8709,Hyundai,Creta,Petrol,Manual,SUV,15,1497,2020
8710,Hyundai,Creta,Petrol,Automatic,SUV,16,1497,2021
8711,Hyundai,i20,Petrol,Automatic,Hatchback,20,1197,2019
8712,Hyundai,i20,Petrol,Manual,Hatchback,20,1197,2022
8713,Kia,Seltos,Diesel,Manual,SUV,17,1497,2016
8714,Hyundai,Creta,Petrol,Automatic,SUV,16,1497,2022
8715,Maruti,Alto,Petrol,Manual,Hatchback,24,796,2017
8716,Honda,City,Petrol,Automatic,Sedan,19,1498,2017
8717,Toyota,Glanza,Petrol,Manual,Hatchback,21,1197,2022
8718,Kia,Seltos,Diesel,Manual,SUV,19,1497,2016
8719,BMW,3 Series,Petrol,Automatic,Sedan,13,1998,2016
8720,Kia,EV6,Electric,Automatic,SUV,0,0,2024
8721,BMW,3 Series,Diesel,Automatic,Sedan,15,1998,2017
8722,BMW,X1,Diesel,Automatic,SUV,14,1995,2017
8723,Toyota,Innova,Diesel,Automatic,SUV,15,2393,2021
8724,Kia,EV6,Electric,Automatic,SUV,0,0,2020
8725,Hyundai,Creta,Diesel,Manual,SUV,16,1497,2018
8726,Hyundai,Verna,Petrol,Automatic,Sedan,20,1497,2017
8727,Kia,Seltos,Diesel,Manual,SUV,17,1497,2017
8728,Honda,City,Petrol,Automatic,Sedan,19,1498,2019
8729,Toyota,Innova,Diesel,Manual,SUV,16,2393,2022
8730,Hyundai,i20,Petrol,Manual,Hatchback,19,1197,2018
8731,Maruti,Alto,Petrol,Manual,Hatchback,24,796,2020
8732,BMW,X1,Diesel,Automatic,SUV,13,1995,2023
8733,Toyota,Glanza,Petrol,Automatic,Hatchback,24,1197,2023
8734,BMW,X1,Petrol,Automatic,SUV,15,1995,2018
8735,Toyota,Glanza,Petrol,Manual,Hatchback,20,1197,2023
8736,Hyundai,i20,Petrol,Manual,Hatchback,19,1197,2020
8737,Toyota,Fortuner,Diesel,Automatic,SUV,11,2755,2020
8738,Hyundai,Verna,Petrol,Manual,Sedan,19,1497,2017
8739,Kia,Seltos,Petrol,Manual,SUV,18,1497,2018
8740,Maruti,Swift,Petrol,Automatic,Hatchback,22,1197,2016
8741,Toyota,Glanza,Petrol,Manual,Hatchback,21,1197,2017
8742,Kia,EV6,Electric,Automatic,SUV,0,0,2023
8743,Maruti,Swift,Petrol,Automatic,Hatchback,24,1197,2023
8744,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2016
8745,Honda,City,Petrol,Automatic,Sedan,20,1498,2020
8746,Kia,EV6,Electric,Automatic,SUV,0,0,2016
8747,Honda,City,Petrol,Automatic,Sedan,19,1498,2024
8748,Honda,City,Petrol,Automatic,Sedan,17,1498,2022
8749,Toyota,Innova,Diesel,Manual,SUV,12,2393,2019
8750,Maruti,Swift,Petrol,Automatic,Hatchback,24,1197,2017
8751,Maruti,Swift,Petrol,Automatic,Hatchback,22,1197,2019
8752,Kia,Seltos,Diesel,Automatic,SUV,18,1497,2020
8753,Kia,EV6,Electric,Automatic,SUV,0,0,2022
8754,Maruti,Swift,Petrol,Automatic,Hatchback,21,1197,2018
8755,Kia,Seltos,Diesel,Automatic,SUV,17,1497,2016
8756,BMW,3 Series,Petrol,Automatic,Sedan,11,1998,2024
8757,Kia,EV6,Electric,Automatic,SUV,0,0,2024
8758,Maruti,Alto,Petrol,Manual,Hatchback,26,796,2016
8759,Toyota,Fortuner,Diesel,Manual,SUV,14,2755,2018
8760,Toyota,Glanza,Petrol,Manual,Hatchback,20,1197,2020
8761,Hyundai,i20,Petrol,Automatic,Hatchback,23,1197,2016
8762,Kia,EV6,Electric,Automatic,SUV,0,0,2023
8763,Maruti,Swift,Petrol,Automatic,Hatchback,21,1197,2024
8764,BMW,3 Series,Diesel,Automatic,Sedan,14,1998,2019
8765,Toyota,Fortuner,Diesel,Automatic,SUV,10,2755,2021
8766,Toyota,Fortuner,Diesel,Automatic,SUV,14,2755,2019
8767,Toyota,Innova,Diesel,Automatic,SUV,14,2393,2024
8768,BMW,3 Series,Diesel,Automatic,Sedan,13,1998,2020
8769,Honda,Amaze,Petrol,Manual,Sedan,22,1199,2018
8770,Toyota,Fortuner,Diesel,Manual,SUV,10,2755,2022
8771,Hyundai,Verna,Petrol,Manual,Sedan,17,1497,2024
8772,BMW,X1,Diesel,Automatic,SUV,12,1995,2023
8773,Toyota,Innova,Diesel,Automatic,SUV,16,2393,2023
8774,Toyota,Fortuner,Diesel,Automatic,SUV,11,2755,2022
8775,Hyundai,i20,Petrol,Manual,Hatchback,23,1197,2023
8776,BMW,3 Series,Petrol,Automatic,Sedan,12,1998,2022
8777,Honda,City,Petrol,Manual,Sedan,17,1498,2019
8778,Toyota,Glanza,Petrol,Manual,Hatchback,21,1197,2019
8779,Kia,EV6,Electric,Automatic,SUV,1,0,2023
8780,Hyundai,i20,Petrol,Manual,Hatchback,21,1197,2020
8781,Hyundai,i20,Petrol,Automatic,Hatchback,21,1197,2018
8782,Hyundai,Verna,Petrol,Manual,Sedan,21,1497,2021
8783,Honda,City,Petrol,Automatic,Sedan,17,1498,2017
8784,BMW,X1,Petrol,Automatic,SUV,15,1995,2020
8785,Kia,Seltos,Diesel,Automatic,SUV,18,1497,2017
8786,Hyundai,Creta,Petrol,Manual,SUV,16,1497,2021
8787,Toyota,Innova,Diesel,Automatic,SUV,12,2393,2021
8788,BMW,X1,Petrol,Automatic,SUV,16,1995,2016
8789,Hyundai,Verna,Petrol,Manual,Sedan,20,1497,2021
8790,Hyundai,Creta,Diesel,Automatic,SUV,17,1497,2022
8791,Hyundai,i20,Petrol,Automatic,Hatchback,19,1197,2021
8792,Kia,EV6,Electric,Automatic,SUV,0,0,2019
8793,Kia,EV6,Electric,Automatic,SUV,2,0,2023
8794,Toyota,Innova,Diesel,Manual,SUV,16,2393,2018
8795,Kia,Seltos,Petrol,Manual,SUV,17,1497,2020
8796,Hyundai,i20,Petrol,Manual,Hatchback,19,1197,2024
8797,Toyota,Glanza,Petrol,Manual,Hatchback,24,1197,2016
8798,Honda,City,Petrol,Automatic,Sedan,17,1498,2020
8799,BMW,3 Series,Petrol,Automatic,Sedan,11,1998,2018
8800,Kia,Seltos,Petrol,Manual,SUV,17,1497,2023
8801,Toyota,Glanza,Petrol,Manual,Hatchback,20,1197,2019
8802,Kia,EV6,Electric,Automatic,SUV,1,0,2019
8803,Honda,Amaze,Petrol,Automatic,Sedan,19,1199,2024
8804,Toyota,Innova,Diesel,Manual,SUV,14,2393,2020
8805,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2021
8806,Hyundai,i20,Petrol,Manual,Hatchback,19,1197,2021
8807,Toyota,Innova,Diesel,Automatic,SUV,12,2393,2019
8808,Maruti,Swift,Petrol,Automatic,Hatchback,24,1197,2017
8809,BMW,X1,Petrol,Automatic,SUV,12,1995,2023
8810,Toyota,Innova,Diesel,Manual,SUV,14,2393,2024
8811,Toyota,Innova,Diesel,Manual,SUV,14,2393,2019
8812,Honda,City,Petrol,Manual,Sedan,19,1498,2017
8813,BMW,3 Series,Petrol,Automatic,Sedan,13,1998,2019
8814,Maruti,Swift,Petrol,Automatic,Hatchback,24,1197,2021
8815,Honda,Amaze,Petrol,Manual,Sedan,19,1199,2020
8816,Honda,Amaze,Petrol,Manual,Sedan,22,1199,2022
8817,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2020
8818,Honda,City,Petrol,Manual,Sedan,16,1498,2016
8819,Hyundai,i20,Petrol,Manual,Hatchback,19,1197,2018
8820,Toyota,Innova,Diesel,Automatic,SUV,12,2393,2021
8821,Toyota,Fortuner,Diesel,Manual,SUV,13,2755,2020
8822,Toyota,Innova,Diesel,Manual,SUV,15,2393,2016
8823,Kia,Seltos,Diesel,Manual,SUV,16,1497,2018
8824,Honda,City,Petrol,Manual,Sedan,19,1498,2024
8825,BMW,X1,Diesel,Automatic,SUV,12,1995,2017
8826,Kia,EV6,Electric,Automatic,SUV,0,0,2020
8827,Hyundai,i20,Petrol,Manual,Hatchback,21,1197,2016
8828,Hyundai,i20,Petrol,Manual,Hatchback,22,1197,2022
8829,Honda,Amaze,Diesel,Automatic,Sedan,21,1199,2021
8830,Toyota,Innova,Diesel,Manual,SUV,13,2393,2016
8831,Kia,EV6,Electric,Automatic,SUV,1,0,2023
8832,Honda,Amaze,Petrol,Automatic,Sedan,18,1199,2020
8833,BMW,3 Series,Diesel,Automatic,Sedan,11,1998,2016
8834,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2018
8835,Kia,EV6,Electric,Automatic,SUV,0,0,2023
8836,Hyundai,i20,Petrol,Automatic,Hatchback,19,1197,2016
8837,BMW,3 Series,Diesel,Automatic,Sedan,11,1998,2016
8838,BMW,X1,Diesel,Automatic,SUV,14,1995,2021
8839,Hyundai,Verna,Petrol,Manual,Sedan,20,1497,2017
8840,Maruti,Alto,Petrol,Manual,Hatchback,24,796,2016
8841,Toyota,Fortuner,Diesel,Manual,SUV,14,2755,2016
8842,Honda,Amaze,Petrol,Automatic,Sedan,18,1199,2020
8843,Kia,EV6,Electric,Automatic,SUV,0,0,2017
8844,Hyundai,Creta,Diesel,Automatic,SUV,19,1497,2022
8845,Kia,EV6,Electric,Automatic,SUV,0,0,2023
8846,BMW,3 Series,Petrol,Automatic,Sedan,13,1998,2024
8847,Toyota,Glanza,Petrol,Automatic,Hatchback,20,1197,2022
8848,BMW,3 Series,Petrol,Automatic,Sedan,13,1998,2018
8849,Honda,Amaze,Petrol,Automatic,Sedan,20,1199,2021
8850,Toyota,Glanza,Petrol,Manual,Hatchback,22,1197,2022
8851,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2021
8852,Toyota,Fortuner,Diesel,Automatic,SUV,14,2755,2020
8853,Kia,Seltos,Petrol,Automatic,SUV,18,1497,2020
8854,Hyundai,Creta,Diesel,Manual,SUV,15,1497,2022
8855,Honda,City,Petrol,Automatic,Sedan,18,1498,2019
8856,Hyundai,Creta,Diesel,Automatic,SUV,15,1497,2016
8857,Toyota,Fortuner,Diesel,Automatic,SUV,10,2755,2016
8858,Honda,Amaze,Petrol,Manual,Sedan,21,1199,2017
8859,Hyundai,i20,Petrol,Manual,Hatchback,22,1197,2019
8860,Maruti,Swift,Petrol,Manual,Hatchback,25,1197,2023
8861,Maruti,Alto,Petrol,Manual,Hatchback,25,796,2022
8862,BMW,3 Series,Diesel,Automatic,Sedan,12,1998,2018
8863,Hyundai,i20,Petrol,Manual,Hatchback,23,1197,2024
8864,Maruti,Swift,Petrol,Manual,Hatchback,22,1197,2021
8865,Maruti,Alto,Petrol,Manual,Hatchback,26,796,2020
8866,Hyundai,i20,Petrol,Manual,Hatchback,20,1197,2020
8867,Honda,Amaze,Petrol,Automatic,Sedan,19,1199,2021
8868,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2020
8869,Honda,Amaze,Petrol,Manual,Sedan,21,1199,2018
8870,Kia,EV6,Electric,Automatic,SUV,0,0,2024
8871,Hyundai,Creta,Diesel,Manual,SUV,18,1497,2016
8872,Hyundai,Creta,Petrol,Manual,SUV,19,1497,2017
8873,Toyota,Fortuner,Diesel,Automatic,SUV,13,2755,2017
8874,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2020
8875,Hyundai,Verna,Petrol,Automatic,Sedan,17,1497,2021
8876,Hyundai,Creta,Petrol,Automatic,SUV,18,1497,2020
8877,Hyundai,Creta,Petrol,Manual,SUV,18,1497,2018
8878,Hyundai,i20,Petrol,Automatic,Hatchback,21,1197,2017
8879,Toyota,Fortuner,Diesel,Automatic,SUV,13,2755,2016
8880,Toyota,Innova,Diesel,Automatic,SUV,15,2393,2018
8881,Toyota,Glanza,Petrol,Manual,Hatchback,23,1197,2023
8882,Toyota,Fortuner,Diesel,Manual,SUV,14,2755,2022
8883,Honda,City,Petrol,Automatic,Sedan,17,1498,2024
8884,BMW,3 Series,Diesel,Automatic,Sedan,13,1998,2020
8885,Toyota,Glanza,Petrol,Manual,Hatchback,23,1197,2017
8886,Maruti,Alto,Petrol,Manual,Hatchback,25,796,2021
8887,Kia,Seltos,Diesel,Manual,SUV,19,1497,2022
8888,Toyota,Fortuner,Diesel,Manual,SUV,13,2755,2019
8889,Maruti,Swift,Petrol,Automatic,Hatchback,25,1197,2023
8890,Hyundai,Verna,Petrol,Automatic,Sedan,18,1497,2023
8891,Maruti,Alto,Petrol,Manual,Hatchback,26,796,2019
8892,Toyota,Innova,Diesel,Automatic,SUV,14,2393,2016
8893,Maruti,Swift,Petrol,Manual,Hatchback,22,1197,2016
8894,Maruti,Swift,Petrol,Automatic,Hatchback,25,1197,2018
8895,BMW,3 Series,Diesel,Automatic,Sedan,12,1998,2016
8896,Toyota,Innova,Diesel,Automatic,SUV,14,2393,2023
8897,BMW,X1,Diesel,Automatic,SUV,16,1995,2017
8898,Maruti,Swift,Petrol,Automatic,Hatchback,24,1197,2024
8899,Kia,Seltos,Diesel,Automatic,SUV,19,1497,2016
8900,BMW,3 Series,Diesel,Automatic,Sedan,13,1998,2018
8901,Kia,EV6,Electric,Automatic,SUV,2,0,2019
8902,Toyota,Fortuner,Diesel,Manual,SUV,14,2755,2017
8903,Honda,City,Petrol,Manual,Sedan,16,1498,2017
8904,Hyundai,i20,Petrol,Automatic,Hatchback,23,1197,2016
8905,Hyundai,i20,Petrol,Automatic,Hatchback,21,1197,2016
8906,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2017
8907,Hyundai,Verna,Petrol,Automatic,Sedan,20,1497,2016
8908,Honda,City,Petrol,Manual,Sedan,17,1498,2024
8909,Hyundai,i20,Petrol,Automatic,Hatchback,19,1197,2023
8910,Honda,Amaze,Petrol,Automatic,Sedan,20,1199,2023
8911,Hyundai,Verna,Petrol,Manual,Sedan,17,1497,2017
8912,Honda,City,Petrol,Automatic,Sedan,20,1498,2020
8913,BMW,3 Series,Petrol,Automatic,Sedan,11,1998,2022
8914,Hyundai,i20,Petrol,Automatic,Hatchback,19,1197,2017
8915,Toyota,Innova,Diesel,Automatic,SUV,12,2393,2021
8916,Toyota,Glanza,Petrol,Automatic,Hatchback,22,1197,2019
8917,Honda,City,Petrol,Automatic,Sedan,20,1498,2021
8918,Hyundai,Creta,Petrol,Manual,SUV,18,1497,2018
8919,Maruti,Swift,Petrol,Manual,Hatchback,22,1197,2021
8920,Honda,Amaze,Petrol,Manual,Sedan,18,1199,2019
8921,Hyundai,Creta,Petrol,Manual,SUV,19,1497,2023
8922,Hyundai,Creta,Diesel,Automatic,SUV,16,1497,2021
8923,Toyota,Innova,Diesel,Manual,SUV,16,2393,2019
8924,Maruti,Alto,Petrol,Manual,Hatchback,25,796,2021
8925,Toyota,Fortuner,Diesel,Manual,SUV,13,2755,2017
8926,Toyota,Innova,Diesel,Automatic,SUV,13,2393,2019
8927,BMW,3 Series,Petrol,Automatic,Sedan,12,1998,2021
8928,Honda,City,Petrol,Manual,Sedan,19,1498,2019
8929,Hyundai,Verna,Petrol,Automatic,Sedan,21,1497,2024
8930,BMW,3 Series,Diesel,Automatic,Sedan,12,1998,2019
8931,BMW,X1,Petrol,Automatic,SUV,15,1995,2020
8932,BMW,3 Series,Diesel,Automatic,Sedan,13,1998,2019
8933,BMW,X1,Diesel,Automatic,SUV,14,1995,2016
8934,BMW,3 Series,Petrol,Automatic,Sedan,14,1998,2017
8935,Hyundai,i20,Petrol,Automatic,Hatchback,20,1197,2024
8936,Hyundai,Verna,Petrol,Automatic,Sedan,17,1497,2020
8937,Kia,Seltos,Petrol,Manual,SUV,19,1497,2023
8938,BMW,3 Series,Petrol,Automatic,Sedan,14,1998,2020
8939,BMW,X1,Diesel,Automatic,SUV,12,1995,2016
8940,Toyota,Innova,Diesel,Automatic,SUV,16,2393,2019
8941,Toyota,Glanza,Petrol,Automatic,Hatchback,20,1197,2022
8942,Maruti,Alto,Petrol,Manual,Hatchback,26,796,2020
8943,Toyota,Innova,Diesel,Automatic,SUV,12,2393,2022
8944,Kia,Seltos,Petrol,Manual,SUV,18,1497,2017
8945,Honda,City,Petrol,Manual,Sedan,18,1498,2020
8946,Honda,City,Petrol,Manual,Sedan,17,1498,2021
8947,Honda,City,Petrol,Automatic,Sedan,18,1498,2017
8948,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2024
8949,Maruti,Alto,Petrol,Manual,Hatchback,26,796,2018
8950,Kia,EV6,Electric,Automatic,SUV,1,0,2020
8951,Kia,EV6,Electric,Automatic,SUV,1,0,2024
8952,BMW,X1,Diesel,Automatic,SUV,16,1995,2018
8953,Maruti,Swift,Petrol,Manual,Hatchback,22,1197,2017
8954,Hyundai,i20,Petrol,Manual,Hatchback,21,1197,2024
8955,Toyota,Innova,Diesel,Automatic,SUV,16,2393,2018
8956,Hyundai,Verna,Petrol,Manual,Sedan,17,1497,2018
8957,Hyundai,Creta,Diesel,Automatic,SUV,18,1497,2023
8958,Hyundai,i20,Petrol,Automatic,Hatchback,20,1197,2024
8959,Honda,Amaze,Diesel,Automatic,Sedan,22,1199,2016
8960,Kia,Seltos,Petrol,Manual,SUV,16,1497,2020
8961,Hyundai,i20,Petrol,Automatic,Hatchback,23,1197,2021
8962,Honda,Amaze,Petrol,Manual,Sedan,20,1199,2020
8963,Maruti,Swift,Petrol,Manual,Hatchback,25,1197,2020
8964,Maruti,Swift,Petrol,Automatic,Hatchback,23,1197,2020
8965,Kia,EV6,Electric,Automatic,SUV,0,0,2016
8966,Maruti,Swift,Petrol,Automatic,Hatchback,23,1197,2020
8967,Hyundai,Creta,Petrol,Automatic,SUV,16,1497,2019
8968,Kia,Seltos,Diesel,Manual,SUV,16,1497,2024
8969,Toyota,Glanza,Petrol,Manual,Hatchback,22,1197,2018
8970,Honda,Amaze,Diesel,Automatic,Sedan,20,1199,2017
8971,Toyota,Glanza,Petrol,Automatic,Hatchback,22,1197,2020
8972,Toyota,Innova,Diesel,Manual,SUV,16,2393,2022
8973,Hyundai,Creta,Diesel,Automatic,SUV,16,1497,2022
8974,Toyota,Innova,Diesel,Manual,SUV,13,2393,2022
8975,Honda,City,Petrol,Automatic,Sedan,19,1498,2018
8976,Hyundai,Verna,Petrol,Automatic,Sedan,17,1497,2017
8977,Maruti,Swift,Petrol,Manual,Hatchback,25,1197,2016
8978,Kia,EV6,Electric,Automatic,SUV,2,0,2023
8979,Maruti,Swift,Petrol,Manual,Hatchback,23,1197,2024
8980,Maruti,Swift,Petrol,Automatic,Hatchback,22,1197,2021
8981,Maruti,Alto,Petrol,Manual,Hatchback,25,796,2019
8982,Maruti,Swift,Petrol,Automatic,Hatchback,23,1197,2018
8983,Honda,Amaze,Diesel,Manual,Sedan,21,1199,2021
8984,Toyota,Glanza,Petrol,Automatic,Hatchback,22,1197,2016
8985,Hyundai,Creta,Diesel,Automatic,SUV,16,1497,2019
8986,Honda,Amaze,Diesel,Manual,Sedan,19,1199,2016
8987,Toyota,Fortuner,Diesel,Automatic,SUV,12,2755,2021
8988,Maruti,Swift,Petrol,Manual,Hatchback,21,1197,2021
8989,Hyundai,Creta,Diesel,Manual,SUV,17,1497,2018
8990,Hyundai,Verna,Petrol,Automatic,Sedan,18,1497,2016
8991,Maruti,Swift,Petrol,Manual,Hatchback,22,1197,2022
8992,Hyundai,Verna,Petrol,Automatic,Sedan,18,1497,2024
8993,Maruti,Swift,Petrol,Automatic,Hatchback,25,1197,2017
8994,Kia,EV6,Electric,Automatic,SUV,2,0,2019
8995,Kia,EV6,Electric,Automatic,SUV,0,0,2018
8996,Hyundai,Verna,Petrol,Manual,Sedan,20,1497,2019
8997,Honda,Amaze,Petrol,Automatic,Sedan,21,1199,2017
8998,Toyota,Fortuner,Diesel,Automatic,SUV,13,2755,2018
8999,Honda,Amaze,Diesel,Automatic,Sedan,21,1199,2023
9000,Hyundai,Creta,Diesel,Manual,SUV,19,1497,2023
9001,Toyota,Fortuner,Diesel,Automatic,SUV,13,2755,2021
9002,Toyota,Innova,Diesel,Automatic,SUV,13,2393,2021
9003,Toyota,Fortuner,Diesel,Automatic,SUV,11,2755,2024
9004,Toyota,Innova,Diesel,Manual,SUV,15,2393,2023
9005,Hyundai,i20,Petrol,Automatic,Hatchback,23,1197,2021
9006,Toyota,Fortuner,Diesel,Manual,SUV,11,2755,2020
9007,Toyota,Glanza,Petrol,Automatic,Hatchback,21,1197,2017
9008,Honda,City,Petrol,Automatic,Sedan,19,1498,2021
9009,Hyundai,Verna,Petrol,Manual,Sedan,18,1497,2018
9010,Hyundai,Creta,Diesel,Manual,SUV,18,1497,2017
9011,Hyundai,i20,Petrol,Manual,Hatchback,23,1197,2024
9012,Kia,EV6,Electric,Automatic,SUV,1,0,2023
9013,Maruti,Swift,Petrol,Automatic,Hatchback,22,1197,2017
9014,Maruti,Alto,Petrol,Manual,Hatchback,23,796,2021
9015,Maruti,Alto,Petrol,Manual,Hatchback,22,796,2024
9016,Toyota,Fortuner,Diesel,Manual,SUV,10,2755,2023
9017,Hyundai,Verna,Petrol,Automatic,Sedan,21,1497,2023
9018,Hyundai,Creta,Diesel,Automatic,SUV,18,1497,2019
9019,Hyundai,i20,Petrol,Manual,Hatchback,22,1197,2017
9020,Kia,EV6,Electric,Automatic,SUV,0,0,2024
9021,Maruti,Alto,Petrol,Manual,Hatchback,26,796,2023
9022,Kia,EV6,Electric,Automatic,SUV,0,0,2017
9023,Hyundai,i20,Petrol,Manual,Hatchback,21,1197,2024
9024,Kia,EV6,Electric,Automatic,SUV,0,0,2018
9025,Hyundai,i20,Petrol,Automatic,Hatchback,22,1197,2022
9026,BMW,3 Series,Diesel,Automatic,Sedan,11,1998,2024
9027,BMW,X1,Diesel,Automatic,SUV,13,1995,2022
9028,Hyundai,i20,Petrol,Manual,Hatchback,20,1197,2021
9029,Maruti,Swift,Petrol,Automatic,Hatchback,21,1197,2020
9030,Toyota,Innova,Diesel,Automatic,SUV,13,2393,2020
9031,Toyota,Glanza,Petrol,Manual,Hatchback,20,1197,2021
9032,Honda,Amaze,Diesel,Manual,Sedan,18,1199,2023
9033,Hyundai,Creta,Petrol,Automatic,SUV,19,1497,2022
9034,Toyota,Innova,Diesel,Manual,SUV,14,2393,2022
9035,Toyota,Glanza,Petrol,Automatic,Hatchback,22,1197,2022
9036,Kia,EV6,Electric,Automatic,SUV,0,0,2016
9037,Toyota,Fortuner,Diesel,Automatic,SUV,13,2755,2016
9038,Kia,Seltos,Petrol,Manual,SUV,19,1497,2024
9039,Toyota,Glanza,Petrol,Manual,Hatchback,24,1197,2022
9040,Hyundai,Verna,Petrol,Manual,Sedan,20,1497,2022
9041,Maruti,Swift,Petrol,Automatic,Hatchback,25,1197,2023
9042,Honda,Amaze,Petrol,Automatic,Sedan,18,1199,2019
9043,Hyundai,Verna,Petrol,Manual,Sedan,18,1497,2024
9044,Kia,Seltos,Diesel,Manual,SUV,19,1497,2020
9045,Hyundai,Creta,Diesel,Automatic,SUV,15,1497,2018
9046,Maruti,Swift,Petrol,Automatic,Hatchback,21,1197,2017
9047,Kia,EV6,Electric,Automatic,SUV,0,0,2024
9048,Maruti,Alto,Petrol,Manual,Hatchback,25,796,2023
9049,Maruti,Swift,Petrol,Automatic,Hatchback,25,1197,2023
9050,Hyundai,i20,Petrol,Manual,Hatchback,19,1197,2016
9051,Maruti,Swift,Petrol,Automatic,Hatchback,22,1197,2019
9052,Honda,Amaze,Diesel,Automatic,Sedan,19,1199,2024
9053,Honda,Amaze,Diesel,Automatic,Sedan,19,1199,2016
9054,Toyota,Fortuner,Diesel,Manual,SUV,11,2755,2019
9055,BMW,3 Series,Petrol,Automatic,Sedan,11,1998,2020
9056,Toyota,Fortuner,Diesel,Automatic,SUV,10,2755,2016
